,wind power production
5362,22.66
5363,53.37
5364,56.8
5365,51.66
5366,79.23
5367,75.64
5368,82.44999999999999
5369,101.91
5370,97.03999999999999
5371,47.87
5372,10.159999999999998
5373,20.87
5374,18.82
5375,-0.98
5376,-3.57
5377,-4.01
5378,-4.03
5379,-4.05
5380,-4.84
5381,-7.67
5382,-7.75
5383,2.33
5384,49.92
5385,59.05
5386,33.85
5387,73.36
5388,98.75
5389,105.87
5390,309.29999999999995
5391,497.94
5392,409.35
5393,504.17
5394,551.72
5395,403.49
5396,204.92000000000002
5397,204.89
5398,105.82
5399,105.43
5400,105.44
5401,105.33
5402,105.37
5403,105.45
5404,105.61
5405,113.53
5406,161.14
5407,308.85
5408,305.35
5409,303.03
5410,303.01
5411,302.85
5412,302.64
5413,295.6
5414,222.57999999999998
5415,303.07000000000005
5416,303.02
5417,302.97
5418,235.66
5419,205.04000000000002
5420,193.71
5421,187.62
5422,200.0
5423,105.81
5424,104.38
5425,104.77000000000001
5426,102.12
5427,104.73
5428,105.66
5429,150.04000000000002
5430,98.72
5431,56.45
5432,5.07
5433,-0.31
5434,-2.3400000000000003
5435,-4.17
5436,-7.1
5437,55.78
5438,118.1
5439,126.03
5440,111.89
5441,105.37
5442,4.640000000000001
5443,143.13
5444,352.88
5445,259.40999999999997
5446,183.09
5447,105.9
5448,105.81
5449,105.69
5450,105.77
5451,105.99
5452,106.13
5453,206.67000000000002
5454,524.8199999999999
5455,589.34
5456,414.55
5457,411.32
5458,633.87
5459,738.9
5460,666.9300000000001
5461,655.29
5462,578.91
5463,595.21
5464,587.19
5465,625.14
5466,479.98
5467,400.28
5468,329.61
5469,256.77
5470,105.81
5471,105.24000000000001
5472,105.43
5473,105.25
5474,105.28
5475,105.55000000000001
5476,105.52000000000001
5477,254.38
5478,593.97
5479,731.1700000000001
5480,846.94
5481,839.28
5482,769.98
5483,649.0799999999999
5484,820.69
5485,682.71
5486,362.36
5487,221.91
5488,177.94
5489,136.41
5490,64.31
5491,30.82
5492,3.4
5493,-0.31
5494,-0.32
5495,-0.32
5496,-0.33
5497,-0.33
5498,-0.33
5499,-0.33
5500,-0.33
5501,-5.050000000000001
5502,-7.550000000000001
5503,-7.65
5504,1.65
5505,102.91999999999999
5506,180.05
5507,236.72
5508,220.53
5509,350.25
5510,407.82
5511,187.7
5512,80.09
5513,45.91
5514,63.73
5515,119.37
5516,144.3
5517,136.28
5518,153.05
5519,108.49000000000001
5520,105.63
5521,92.41
5522,24.54
5523,25.03
5524,65.53999999999999
5525,108.28
5526,74.24000000000001
5527,128.92000000000002
5528,122.94
5529,156.32999999999998
5530,251.58
5531,274.1
5532,413.53
5533,417.43
5534,257.12
5535,225.86
5536,211.22
5537,262.42
5538,284.55
5539,348.09
5540,200.95999999999998
5541,105.83
5542,105.68
5543,105.69999999999999
5544,105.75
5545,105.58000000000001
5546,105.69
5547,105.78999999999999
5548,105.24000000000001
5549,105.88999999999999
5550,166.47
5551,163.81
5552,356.35
5553,498.88
5554,507.47
5555,577.96
5556,471.9
5557,509.89
5558,295.14
5559,231.8
5560,341.1
5561,544.73
5562,548.72
5563,414.46
5564,302.98
5565,235.35000000000002
5566,105.86
5567,105.61
5568,102.49000000000001
5569,101.05000000000001
5570,82.55
5571,77.49000000000001
5572,49.730000000000004
5573,86.96000000000001
5574,101.28999999999999
5575,96.97
5576,200.65
5577,100.66999999999999
5578,38.39
5579,111.28
5580,147.07999999999998
5581,135.45
5582,189.09
5583,326.31
5584,558.27
5585,468.86
5586,347.6
5587,306.63
5588,379.29999999999995
5589,311.08000000000004
5590,129.41
5591,146.14999999999998
5592,104.94
5593,93.49000000000001
5594,101.41
5595,91.75
5596,68.16
5597,88.42
5598,91.53999999999999
5599,38.26
5600,1.52
5601,-0.3
5602,-0.37
5603,-4.04
5604,40.510000000000005
5605,133.43
5606,150.5
5607,146.83999999999997
5608,150.84
5609,90.78999999999999
5610,76.69999999999999
5611,50.290000000000006
5612,23.810000000000002
5613,0.6799999999999999
5614,-0.3
5615,-0.31
5616,-0.31
5617,-0.31
5618,-0.32
5619,0.05000000000000002
5620,-0.32
5621,-2.14
5622,-4.2
5623,-7.58
5624,-7.66
5625,-7.73
5626,-6.95
5627,2.31
5628,9.43
5629,62.540000000000006
5630,111.44
5631,211.35
5632,226.95999999999998
5633,140.51
5634,163.34
5635,172.57
5636,73.06
5637,65.67
5638,12.989999999999998
5639,19.8
5640,2.82
5641,-0.41000000000000003
5642,4.49
5643,100.32
5644,96.78999999999999
5645,15.650000000000002
5646,1.7400000000000002
5647,-0.46
5648,-0.38
5649,-1.25
5650,-1.4200000000000002
5651,19.689999999999998
5652,72.34
5653,214.26
5654,152.04000000000002
5655,245.72
5656,220.22
5657,214.81
5658,201.49
5659,287.49
5660,434.1
5661,205.05
5662,202.65
5663,122.97
5664,105.41999999999999
5665,105.53
5666,105.08000000000001
5667,104.73
5668,105.4
5669,195.84
5670,618.3599999999999
5671,758.8399999999999
5672,812.95
5673,877.06
5674,891.9200000000001
5675,962.4000000000001
5676,953.9
5677,918.8599999999999
5678,867.14
5679,863.25
5680,830.4
5681,811.94
5682,690.4200000000001
5683,656.33
5684,504.40999999999997
5685,332.09000000000003
5686,213.2
5687,144.25
5688,103.97
5689,95.09
5690,97.64
5691,84.05000000000001
5692,97.57
5693,98.28
5694,170.37
5695,192.39
5696,128.81
5697,154.45999999999998
5698,156.85000000000002
5699,111.97999999999999
5700,101.89
5701,125.0
5702,138.2
5703,88.75
5704,76.32
5705,74.38
5706,41.93
5707,10.06
5708,3.5999999999999996
5709,-2.11
5710,-0.9400000000000001
5711,-0.32
5712,-1.12
5713,18.740000000000002
5714,-0.51
5715,19.44
5716,37.19
5717,44.97
5718,25.6
5719,1.1600000000000001
5720,28.34
5721,40.83
5722,5.859999999999999
5723,-4.96
5724,15.629999999999999
5725,-5.55
5726,-3.8899999999999997
5727,24.48
5728,1.4800000000000002
5729,0.43
5730,-7.59
5731,109.43
5732,198.58999999999997
5733,114.31
5734,139.7
5735,142.6
5736,103.24000000000001
5737,97.14
5738,97.14
5739,105.71
5740,103.84
5741,101.85
5742,60.08
5743,75.15
5744,46.879999999999995
5745,6.22
5746,42.86
5747,76.59
5748,86.4
5749,105.47999999999999
5750,428.01
5751,447.79
5752,447.65
5753,447.79999999999995
5754,426.42
5755,204.91000000000003
5756,205.1
5757,205.16000000000003
5758,199.79
5759,68.11
5760,52.7
5761,6.0
5762,-0.34
5763,-0.39
5764,-0.34
5765,-0.35
5766,-3.4000000000000004
5767,-1.99
5768,-6.43
5769,-7.5600000000000005
5770,-7.609999999999999
5771,-7.65
5772,16.02
5773,25.53
5774,18.26
5775,12.659999999999998
5776,30.09
5777,36.91
5778,32.44
5779,38.19
5780,37.54
5781,49.24
5782,41.84
5783,67.05
5784,43.25
5785,43.260000000000005
5786,43.25
5787,43.28
5788,43.29
5789,120.32
5790,431.59
5791,694.0400000000001
5792,882.75
5793,893.39
5794,893.3000000000001
5795,893.08
5796,875.0
5797,848.59
5798,808.94
5799,791.52
5800,750.03
5801,736.84
5802,735.97
5803,543.91
5804,493.24
5805,454.91999999999996
5806,279.89000000000004
5807,133.88
5808,68.36999999999999
5809,47.760000000000005
5810,23.43
5811,23.54
5812,23.19
5813,31.130000000000003
5814,105.86999999999999
5815,55.29
5816,47.5
5817,46.76
5818,58.63
5819,72.49000000000001
5820,99.99000000000001
5821,136.26000000000002
5822,211.76000000000002
5823,160.87
5824,126.58000000000001
5825,103.98
5826,49.38
5827,11.07
5828,-2.9699999999999998
5829,-4.95
5830,31.72
5831,38.18
5832,41.24
5833,43.269999999999996
5834,42.85
5835,42.42
5836,43.24
5837,43.24
5838,39.39
5839,-2.6100000000000003
5840,-2.7199999999999998
5841,27.46
5842,-4.1
5843,-4.29
5844,2.7
5845,4.32
5846,12.97
5847,7.5600000000000005
5848,-5.55
5849,8.82
5850,6.59
5851,-4.37
5852,-5.67
5853,-7.79
5854,-7.83
5855,-7.859999999999999
5856,-7.88
5857,-7.890000000000001
5858,-7.9
5859,-7.9
5860,-7.9
5861,-7.91
5862,-7.92
5863,-7.92
5864,-7.92
5865,-7.93
5866,-7.93
5867,-7.93
5868,-7.9399999999999995
5869,-1.31
5870,2.920000000000001
5871,-3.6899999999999995
5872,-6.369999999999999
5873,27.89
5874,94.67
5875,262.45000000000005
5876,219.62
5877,196.06
5878,90.0
5879,14.49
5880,22.17
5881,39.45
5882,-0.8799999999999999
5883,-4.02
5884,-3.72
5885,52.97
5886,79.39
5887,59.699999999999996
5888,46.28
5889,0.4299999999999997
5890,-6.220000000000001
5891,-7.83
5892,95.52
5893,209.52
5894,321.57
5895,342.24
5896,378.12
5897,318.78999999999996
5898,198.88
5899,93.09
5900,3.27
5901,-5.05
5902,1.9700000000000002
5903,3.0500000000000003
5904,0.98
5905,29.279999999999998
5906,16.4
5907,3.0100000000000002
5908,16.22
5909,5.949999999999999
5910,33.46
5911,2.9799999999999995
5912,5.9399999999999995
5913,17.220000000000002
5914,1.8199999999999998
5915,1.4300000000000002
5916,11.52
5917,31.6
5918,38.75
5919,37.85
5920,9.02
5921,20.509999999999998
5922,29.169999999999995
5923,26.03
5924,39.07
5925,41.919999999999995
5926,53.559999999999995
5927,22.259999999999998
5928,44.03
5929,33.64
5930,24.419999999999998
5931,36.68
5932,42.17
5933,43.25
5934,110.15
5935,127.31
5936,108.22
5937,90.28
5938,42.879999999999995
5939,52.52
5940,82.14
5941,115.73
5942,167.07000000000002
5943,113.29
5944,119.13
5945,168.20999999999998
5946,121.27000000000001
5947,121.74
5948,73.92
5949,59.629999999999995
5950,70.41
5951,82.26
5952,68.42
5953,68.41
5954,68.42
5955,68.3
5956,68.43
5957,96.57
5958,144.29000000000002
5959,90.22
5960,86.99000000000001
5961,122.57000000000001
5962,67.42999999999999
5963,61.61000000000001
5964,44.620000000000005
5965,56.98
5966,92.29
5967,121.62
5968,100.66
5969,9.29
5970,29.86
5971,63.92
5972,96.13000000000001
5973,57.53
5974,15.21
5975,50.129999999999995
5976,21.7
5977,31.790000000000003
5978,31.089999999999996
5979,37.73
5980,37.92
5981,51.64
5982,84.53999999999999
5983,38.49
5984,40.78
5985,44.400000000000006
5986,37.47
5987,119.53
5988,104.85
5989,73.17999999999999
5990,136.15
5991,155.32
5992,264.31
5993,195.37
5994,157.37
5995,64.5
5996,11.51
5997,31.560000000000002
5998,118.28
5999,124.25999999999999
6000,105.72
6001,104.16999999999999
6002,101.13
6003,104.72
6004,105.44
6005,105.68
6006,611.54
6007,733.12
6008,797.0899999999999
6009,777.72
6010,837.71
6011,810.94
6012,830.73
6013,822.72
6014,834.19
6015,868.4
6016,791.5999999999999
6017,713.16
6018,572.48
6019,496.58
6020,379.44
6021,355.21000000000004
6022,139.62
6023,81.41
6024,60.33
6025,60.15
6026,60.17
6027,60.41
6028,59.92
6029,60.309999999999995
6030,60.28
6031,60.370000000000005
6032,59.660000000000004
6033,43.510000000000005
6034,19.33
6035,49.5
6036,51.51
6037,51.43
6038,59.6
6039,94.7
6040,276.27
6041,293.38
6042,397.48
6043,394.5
6044,198.69
6045,163.78
6046,91.8
6047,69.77
6048,103.09
6049,105.53
6050,105.55000000000001
6051,105.6
6052,105.57
6053,105.23
6054,150.62
6055,111.53
6056,335.17999999999995
6057,348.87
6058,327.52
6059,265.87
6060,155.39
6061,289.25
6062,157.01999999999998
6063,233.81
6064,331.53
6065,402.32000000000005
6066,482.02
6067,218.76000000000002
6068,232.05
6069,248.67
6070,205.81
6071,154.69
6072,125.21
6073,105.25
6074,105.32
6075,105.32
6076,105.33
6077,105.21000000000001
6078,105.22
6079,222.89
6080,378.13
6081,578.3
6082,639.9200000000001
6083,694.76
6084,755.34
6085,833.45
6086,753.12
6087,744.4300000000001
6088,748.29
6089,748.36
6090,748.1800000000001
6091,746.52
6092,598.11
6093,578.96
6094,246.15
6095,130.13
6096,105.11
6097,105.43
6098,105.0
6099,104.84
6100,105.55000000000001
6101,105.36
6102,581.5
6103,516.1800000000001
6104,603.04
6105,698.41
6106,507.84000000000003
6107,184.43
6108,0.0
6109,0.0
6110,0.0
6111,0.0
6112,107.43
6113,205.01
6114,473.38
6115,523.75
6116,410.81
6117,336.06
6118,170.72
6119,98.78999999999999
6120,55.2
6121,54.41
6122,55.31
6123,55.34
6124,45.629999999999995
6125,64.76
6126,177.56
6127,119.63
6128,151.86
6129,145.59
6130,206.54
6131,236.4
6132,201.76
6133,105.3
6134,202.18
6135,200.64
6136,197.4
6137,139.93
6138,17.98
6139,-0.69
6140,-0.31000000000000005
6141,5.4399999999999995
6142,16.08
6143,17.79
6144,8.5
6145,-0.32
6146,-0.32
6147,-0.33
6148,-0.63
6149,-3.91
6150,-6.63
6151,-2.28
6152,26.71
6153,53.230000000000004
6154,112.25
6155,223.95999999999998
6156,248.78
6157,277.32
6158,321.57000000000005
6159,385.42999999999995
6160,390.83
6161,391.56
6162,387.33000000000004
6163,323.85
6164,496.86
6165,454.53999999999996
6166,299.58000000000004
6167,128.3
6168,105.58000000000001
6169,105.7
6170,104.94
6171,104.63
6172,105.45
6173,300.01
6174,615.48
6175,572.26
6176,451.6
6177,260.45000000000005
6178,476.35
6179,633.0799999999999
6180,409.7
6181,205.64
6182,235.1
6183,157.57999999999998
6184,133.42000000000002
6185,4.49
6186,25.2
6187,19.42
6188,79.11
6189,294.93
6190,298.20000000000005
6191,109.11
6192,105.68
6193,105.61000000000001
6194,105.53
6195,105.46000000000001
6196,105.34
6197,278.86
6198,634.02
6199,598.47
6200,598.6600000000001
6201,599.1600000000001
6202,527.71
6203,500.45000000000005
6204,500.31
6205,500.1
6206,588.6800000000001
6207,698.23
6208,765.3
6209,509.75
6210,368.38
6211,80.56
6212,-6.01
6213,-7.59
6214,-7.58
6215,-7.23
6216,9.92
6217,55.07000000000001
6218,38.12
6219,22.54
6220,4.64
6221,-3.38
6222,-6.97
6223,0.0
6224,0.0
6225,0.0
6226,0.0
6227,0.0
6228,0.0
6229,0.0
6230,0.0
6231,0.0
6232,0.0
6233,0.0
6234,0.0
6235,0.0
6236,0.0
6237,0.0
6238,0.0
6239,0.0
6240,0.0
6241,0.0
6242,0.0
6243,0.0
6244,0.0
6245,0.0
6246,0.0
6247,0.0
6248,0.0
6249,0.0
6250,0.0
6251,0.0
6252,0.0
6253,0.0
6254,0.0
6255,0.0
6256,0.0
6257,0.0
6258,0.0
6259,0.0
6260,0.0
6261,0.0
6262,0.0
6263,0.0
6264,0.0
6265,0.0
6266,0.0
6267,0.0
6268,0.0
6269,0.0
6270,0.0
6271,0.0
6272,-7.6899999999999995
6273,-7.6899999999999995
6274,-7.68
6275,-7.6899999999999995
6276,-7.699999999999999
6277,-7.71
6278,-7.71
6279,-7.71
6280,-7.71
6281,-7.68
6282,-7.699999999999999
6283,-7.71
6284,-7.699999999999999
6285,-7.699999999999999
6286,-6.09
6287,-5.7
6288,-5.77
6289,-7.609999999999999
6290,-7.63
6291,-7.43
6292,-7.65
6293,-7.35
6294,-7.02
6295,-7.140000000000001
6296,-7.0600000000000005
6297,-7.57
6298,1.44
6299,-7.61
6300,-7.65
6301,1.19
6302,139.98
6303,152.88
6304,117.38999999999999
6305,53.58
6306,12.16
6307,73.56
6308,158.07999999999998
6309,204.06
6310,12.639999999999999
6311,111.38
6312,57.1
6313,60.67
6314,60.62
6315,60.68
6316,60.65
6317,138.41
6318,451.44
6319,481.25
6320,799.75
6321,897.94
6322,961.5799999999999
6323,947.95
6324,923.63
6325,995.4100000000001
6326,960.41
6327,905.96
6328,898.24
6329,898.22
6330,880.55
6331,788.02
6332,698.0699999999999
6333,526.1600000000001
6334,396.23
6335,199.56
6336,105.61
6337,105.66
6338,105.3
6339,105.08
6340,137.72
6341,338.88
6342,767.96
6343,813.5
6344,847.5699999999999
6345,847.25
6346,847.68
6347,845.75
6348,840.6700000000001
6349,841.73
6350,845.53
6351,506.31
6352,208.91
6353,299.05999999999995
6354,254.93
6355,379.42999999999995
6356,345.88
6357,62.92
6358,65.75
6359,93.36
6360,84.84
6361,97.03999999999999
6362,99.38
6363,102.15
6364,97.71000000000001
6365,217.07
6366,202.59
6367,86.38
6368,72.52000000000001
6369,130.0
6370,111.97
6371,117.32
6372,59.56
6373,113.73
6374,133.74
6375,259.6
6376,65.65
6377,83.49000000000001
6378,21.79
6379,0.8999999999999999
6380,-0.35
6381,20.869999999999997
6382,80.47
6383,118.27
6384,94.50999999999999
6385,99.72
6386,101.3
6387,104.37
6388,106.06
6389,109.65
6390,188.72000000000003
6391,145.06
6392,176.41
6393,163.39
6394,118.31
6395,189.15
6396,274.99
6397,173.75
6398,165.63
6399,119.06
6400,25.03
6401,19.69
6402,16.72
6403,55.46
6404,97.85
6405,121.19
6406,108.9
6407,225.32999999999998
6408,138.14
6409,93.91
6410,91.09
6411,101.51
6412,100.39
6413,114.63
6414,275.69
6415,293.61
6416,303.01
6417,302.38
6418,303.40999999999997
6419,303.38
6420,303.26
6421,297.74
6422,269.06
6423,238.76
6424,299.67999999999995
6425,191.29000000000002
6426,-1.21
6427,86.56
6428,120.64
6429,116.63
6430,29.61
6431,86.43
6432,96.41
6433,105.94
6434,101.68
6435,105.08
6436,106.07
6437,178.2
6438,223.05
6439,179.26
6440,226.97
6441,214.64999999999998
6442,192.41000000000003
6443,183.0
6444,172.36
6445,97.43
6446,174.8
6447,169.1
6448,266.74
6449,4.37
6450,27.35
6451,6.28
6452,50.07
6453,73.53999999999999
6454,26.560000000000002
6455,89.41
6456,97.96000000000001
6457,68.19
6458,50.64
6459,43.129999999999995
6460,4.57
6461,16.29
6462,-0.34
6463,-0.47000000000000003
6464,23.11
6465,98.24
6466,104.86
6467,104.17
6468,100.68
6469,105.89
6470,105.92
6471,101.75999999999999
6472,148.49
6473,255.32999999999998
6474,294.27
6475,116.73
6476,97.63
6477,219.85000000000002
6478,284.07
6479,163.45
6480,105.69999999999999
6481,105.28999999999999
6482,105.49000000000001
6483,105.97
6484,105.87
6485,206.68
6486,400.78
6487,400.71000000000004
6488,400.78999999999996
6489,400.78999999999996
6490,400.76
6491,400.73
6492,400.7
6493,496.32
6494,537.0899999999999
6495,783.46
6496,797.27
6497,796.8199999999999
6498,763.4300000000001
6499,697.56
6500,696.22
6501,552.9200000000001
6502,333.58000000000004
6503,255.06
6504,124.39
6505,115.33
6506,102.46000000000001
6507,111.44
6508,133.57
6509,341.37
6510,790.37
6511,859.34
6512,416.13
6513,341.95000000000005
6514,445.89
6515,561.89
6516,434.4
6517,855.26
6518,611.95
6519,790.73
6520,787.48
6521,758.0699999999999
6522,728.15
6523,640.1700000000001
6524,597.8399999999999
6525,368.7
6526,294.69
6527,60.54
6528,2.21
6529,21.39
6530,12.52
6531,89.42
6532,39.05
6533,79.19
6534,59.31999999999999
6535,76.71000000000001
6536,23.86
6537,20.189999999999998
6538,78.99000000000001
6539,66.69
6540,30.630000000000003
6541,115.38999999999999
6542,35.370000000000005
6543,48.03
6544,54.92
6545,100.39
6546,199.23000000000002
6547,144.16
6548,110.52
6549,160.33
6550,103.17
6551,68.13
6552,97.22
6553,105.87
6554,97.97
6555,78.65
6556,76.25999999999999
6557,85.03999999999999
6558,149.57
6559,143.32
6560,170.62
6561,191.8
6562,91.32
6563,72.05
6564,43.88
6565,3.46
6566,-1.8699999999999999
6567,-3.8499999999999996
6568,-4.03
6569,-4.06
6570,-2.68
6571,13.36
6572,183.87
6573,55.67
6574,3.9800000000000004
6575,66.28
6576,69.34
6577,68.42
6578,93.75
6579,100.09
6580,101.9
6581,117.93
6582,73.12
6583,43.92
6584,96.88
6585,150.19
6586,225.26
6587,123.47999999999999
6588,169.23000000000002
6589,228.64999999999998
6590,169.42
6591,89.48
6592,44.82
6593,42.120000000000005
6594,133.57
6595,103.58
6596,106.53999999999999
6597,150.01
6598,329.22
6599,203.54000000000002
6600,180.95
6601,106.06
6602,105.6
6603,105.32
6604,195.92000000000002
6605,368.21000000000004
6606,755.61
6607,640.27
6608,491.57000000000005
6609,635.9200000000001
6610,527.0899999999999
6611,424.78999999999996
6612,925.04
6613,928.94
6614,922.14
6615,800.56
6616,638.3
6617,709.73
6618,653.4300000000001
6619,600.64
6620,653.05
6621,485.99
6622,277.56
6623,155.24
6624,106.1
6625,105.87
6626,102.16
6627,97.21000000000001
6628,67.22
6629,35.62
6630,3.8200000000000003
6631,-4.859999999999999
6632,-2.64
6633,-0.33
6634,-0.33
6635,-0.34
6636,3.59
6637,199.99
6638,401.89
6639,621.66
6640,618.28
6641,343.96000000000004
6642,236.44
6643,373.03999999999996
6644,358.48
6645,472.69
6646,349.38
6647,211.26
6648,113.2
6649,105.32
6650,105.15
6651,81.69
6652,46.39
6653,93.35
6654,21.549999999999997
6655,-2.0
6656,-0.37
6657,-0.37
6658,5.54
6659,2.95
6660,137.87
6661,340.73
6662,633.71
6663,618.1800000000001
6664,790.39
6665,797.72
6666,699.5899999999999
6667,697.9
6668,697.9
6669,612.8299999999999
6670,387.06
6671,303.47
6672,106.14
6673,105.44
6674,105.03999999999999
6675,105.25
6676,134.62
6677,384.05
6678,813.2
6679,908.26
6680,975.46
6681,946.8900000000001
6682,940.75
6683,994.2
6684,983.77
6685,970.13
6686,962.79
6687,901.1800000000001
6688,806.8299999999999
6689,790.5999999999999
6690,797.79
6691,813.5
6692,822.52
6693,616.5899999999999
6694,342.06
6695,230.69
6696,105.71000000000001
6697,105.46000000000001
6698,105.46000000000001
6699,105.54
6700,133.55
6701,378.17
6702,770.94
6703,797.69
6704,797.67
6705,795.72
6706,797.81
6707,797.95
6708,797.83
6709,797.86
6710,797.91
6711,844.6800000000001
6712,801.5
6713,218.13
6714,684.51
6715,389.25
6716,536.25
6717,186.55
6718,13.649999999999999
6719,-0.64
6720,-0.36
6721,16.99
6722,77.35
6723,55.47
6724,0.30000000000000004
6725,10.600000000000001
6726,-1.2000000000000002
6727,-7.52
6728,-7.58
6729,-3.57
6730,-7.6
6731,50.79
6732,211.34
6733,624.71
6734,697.69
6735,697.72
6736,749.5
6737,697.8199999999999
6738,697.74
6739,696.66
6740,605.44
6741,437.53
6742,307.72
6743,204.98
6744,144.51
6745,106.00999999999999
6746,105.95
6747,105.99
6748,105.94
6749,208.64999999999998
6750,361.99
6751,460.82
6752,420.18
6753,334.88
6754,116.37
6755,73.30000000000001
6756,126.52000000000001
6757,377.38
6758,425.28999999999996
6759,431.18
6760,408.17
6761,342.55
6762,279.34000000000003
6763,380.23
6764,215.5
6765,117.99000000000001
6766,86.72
6767,16.869999999999997
6768,-1.83
6769,-0.37
6770,10.07
6771,11.780000000000001
6772,-7.51
6773,-7.58
6774,-7.59
6775,-7.59
6776,-7.609999999999999
6777,-7.609999999999999
6778,-7.63
6779,-7.640000000000001
6780,-7.24
6781,88.80000000000001
6782,452.28
6783,843.46
6784,792.74
6785,797.24
6786,773.95
6787,705.46
6788,627.1800000000001
6789,408.68
6790,375.83000000000004
6791,253.84
6792,148.04000000000002
6793,130.9
6794,100.87
6795,66.21000000000001
6796,21.42
6797,65.13
6798,53.78
6799,139.60000000000002
6800,108.13
6801,73.21
6802,51.45
6803,2.2299999999999995
6804,33.65
6805,30.89
6806,1.73
6807,106.57
6808,96.15
6809,48.56
6810,91.0
6811,117.1
6812,60.02
6813,32.71
6814,-4.67
6815,-7.37
6816,-3.03
6817,-7.54
6818,5.63
6819,10.07
6820,27.96
6821,47.92
6822,35.0
6823,1.49
6824,-1.5
6825,-2.08
6826,-2.5199999999999996
6827,8.5
6828,3.6000000000000005
6829,-6.99
6830,-7.54
6831,11.21
6832,-2.08
6833,-5.24
6834,36.57
6835,16.34
6836,19.97
6837,-7.449999999999999
6838,-7.52
6839,-7.550000000000001
6840,-7.5600000000000005
6841,-7.59
6842,-7.6
6843,-7.609999999999999
6844,-7.609999999999999
6845,-7.640000000000001
6846,-7.6
6847,-7.25
6848,3.1000000000000005
6849,33.59
6850,42.760000000000005
6851,34.870000000000005
6852,25.619999999999997
6853,20.869999999999997
6854,25.39
6855,34.980000000000004
6856,26.9
6857,64.08
6858,128.51999999999998
6859,123.83
6860,156.73
6861,285.94
6862,324.31
6863,177.82
6864,170.51
6865,203.36
6866,205.04000000000002
6867,204.20999999999998
6868,289.81
6869,470.96000000000004
6870,276.49
6871,370.83
6872,498.99
6873,796.76
6874,562.01
6875,463.26
6876,795.0799999999999
6877,796.64
6878,797.23
6879,784.9000000000001
6880,792.96
6881,761.72
6882,747.63
6883,747.75
6884,688.4000000000001
6885,243.78000000000003
6886,507.28
6887,414.64
6888,302.58000000000004
6889,302.6
6890,302.29
6891,302.44
6892,302.64
6893,474.73
6894,671.8699999999999
6895,705.11
6896,843.95
6897,898.37
6898,958.05
6899,998.5699999999999
6900,998.4200000000001
6901,998.1700000000001
6902,991.69
6903,997.72
6904,968.3599999999999
6905,990.6600000000001
6906,828.27
6907,797.8
6908,684.56
6909,438.99
6910,468.54
6911,317.59
6912,296.25
6913,265.19
6914,204.88
6915,184.16000000000003
6916,205.47
6917,213.23000000000002
6918,354.79
6919,413.74
6920,415.45000000000005
6921,279.75
6922,265.61
6923,272.36
6924,126.69
6925,171.0
6926,89.81
6927,131.32
6928,184.86
6929,143.57999999999998
6930,112.94
6931,163.03
6932,173.37
6933,253.41
6934,191.79
6935,317.15
6936,238.94
6937,128.34
6938,136.68
6939,130.11
6940,84.25
6941,88.44
6942,97.47
6943,48.65
6944,48.54
6945,50.86
6946,45.26
6947,35.44
6948,24.529999999999998
6949,9.3
6950,0.3599999999999999
6951,-1.02
6952,-6.2
6953,-7.49
6954,-7.55
6955,-7.57
6956,-7.59
6957,-7.63
6958,-7.65
6959,-7.67
6960,-7.6899999999999995
6961,-4.2299999999999995
6962,70.47
6963,88.78
6964,43.209999999999994
6965,27.509999999999998
6966,28.369999999999997
6967,-7.550000000000001
6968,-7.18
6969,37.69
6970,79.77
6971,141.11
6972,81.63
6973,17.119999999999997
6974,2.34
6975,-0.63
6976,63.769999999999996
6977,192.04000000000002
6978,327.85
6979,723.1099999999999
6980,735.12
6981,541.1899999999999
6982,400.33000000000004
6983,249.32999999999998
6984,204.73000000000002
6985,118.85999999999999
6986,105.46000000000001
6987,105.38999999999999
6988,181.68
6989,354.6
6990,751.3199999999999
6991,889.42
6992,1051.22
6993,1022.98
6994,998.97
6995,1055.79
6996,1040.8
6997,1041.58
6998,1013.86
6999,998.1800000000001
7000,839.3
7001,898.0899999999999
7002,799.37
7003,798.0899999999999
7004,752.53
7005,531.64
7006,340.49
7007,265.95
7008,163.42000000000002
7009,105.00999999999999
7010,104.67
7011,104.62
7012,127.42
7013,331.78
7014,446.67
7015,403.29
7016,577.28
7017,316.78999999999996
7018,302.77
7019,318.1
7020,573.98
7021,642.19
7022,360.54999999999995
7023,342.32
7024,266.72
7025,603.99
7026,602.22
7027,527.55
7028,294.77
7029,438.68
7030,402.08
7031,273.90999999999997
7032,136.43
7033,104.25
7034,70.66
7035,33.8
7036,43.18
7037,33.55
7038,27.509999999999998
7039,16.189999999999998
7040,-0.34
7041,39.31
7042,49.709999999999994
7043,32.78
7044,7.11
7045,-3.7199999999999998
7046,28.449999999999996
7047,52.39
7048,128.42
7049,135.0
7050,114.91
7051,217.1
7052,346.90999999999997
7053,365.68
7054,321.67999999999995
7055,196.94
7056,165.19
7057,128.91
7058,93.36
7059,91.22
7060,71.73
7061,39.83
7062,23.810000000000002
7063,12.209999999999999
7064,47.24
7065,100.97999999999999
7066,78.95
7067,25.31
7068,70.41
7069,174.10000000000002
7070,343.35
7071,334.73
7072,670.11
7073,996.1700000000001
7074,997.85
7075,810.0
7076,697.81
7077,580.96
7078,371.65
7079,310.16999999999996
7080,133.32999999999998
7081,104.47
7082,78.69
7083,38.68
7084,24.490000000000002
